round_id,pocket_id,receptor_id,ligand_id,seed_index,job_id,status,n_poses,best_affinity_kcal,output_file,error_message,timestamp
1,3GT8_raw_PKT01,3GT8_raw,97806,1,3GT8_raw__3GT8_raw_PKT01__97806__seed1,ok,10,-7.507,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/3GT8_raw/3GT8_raw_PKT01/97806/3GT8_raw_PKT01_97806_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,3GT8_raw_PKT01,3GT8_raw,VAX-C12_0,1,3GT8_raw__3GT8_raw_PKT01__VAX-C12_0__seed1,ok,10,-9.071,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/3GT8_raw/3GT8_raw_PKT01/VAX-C12_0/3GT8_raw_PKT01_VAX-C12_0_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,3GT8_raw_PKT02,3GT8_raw,173940,1,3GT8_raw__3GT8_raw_PKT02__173940__seed1,ok,9,-7.088,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/3GT8_raw/3GT8_raw_PKT02/173940/3GT8_raw_PKT02_173940_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,3GT8_raw_PKT01,3GT8_raw,173940,1,3GT8_raw__3GT8_raw_PKT01__173940__seed1,ok,10,-8.263,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/3GT8_raw/3GT8_raw_PKT01/173940/3GT8_raw_PKT01_173940_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,3GT8_raw_PKT02,3GT8_raw,97806,1,3GT8_raw__3GT8_raw_PKT02__97806__seed1,ok,10,-6.581,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/3GT8_raw/3GT8_raw_PKT02/97806/3GT8_raw_PKT02_97806_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,3GT8_raw_PKT02,3GT8_raw,VAX-C12_0,1,3GT8_raw__3GT8_raw_PKT02__VAX-C12_0__seed1,ok,10,-6.72,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/3GT8_raw/3GT8_raw_PKT02/VAX-C12_0/3GT8_raw_PKT02_VAX-C12_0_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,3GT8_raw_PKT03,3GT8_raw,173940,1,3GT8_raw__3GT8_raw_PKT03__173940__seed1,ok,5,-7.471,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/3GT8_raw/3GT8_raw_PKT03/173940/3GT8_raw_PKT03_173940_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,3GT8_raw_PKT03,3GT8_raw,97806,1,3GT8_raw__3GT8_raw_PKT03__97806__seed1,ok,5,-7.038,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/3GT8_raw/3GT8_raw_PKT03/97806/3GT8_raw_PKT03_97806_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,3GT8_raw_PKT05,3GT8_raw,97806,1,3GT8_raw__3GT8_raw_PKT05__97806__seed1,ok,10,-7.45,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/3GT8_raw/3GT8_raw_PKT05/97806/3GT8_raw_PKT05_97806_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,3GT8_raw_PKT03,3GT8_raw,VAX-C12_0,1,3GT8_raw__3GT8_raw_PKT03__VAX-C12_0__seed1,ok,5,-7.898,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/3GT8_raw/3GT8_raw_PKT03/VAX-C12_0/3GT8_raw_PKT03_VAX-C12_0_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,3GT8_raw_PKT05,3GT8_raw,173940,1,3GT8_raw__3GT8_raw_PKT05__173940__seed1,ok,10,-8.555,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/3GT8_raw/3GT8_raw_PKT05/173940/3GT8_raw_PKT05_173940_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,3GT8_raw_PKT05,3GT8_raw,VAX-C12_0,1,3GT8_raw__3GT8_raw_PKT05__VAX-C12_0__seed1,ok,10,-8.584,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/3GT8_raw/3GT8_raw_PKT05/VAX-C12_0/3GT8_raw_PKT05_VAX-C12_0_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,3GT8_raw_PKT07,3GT8_raw,VAX-C12_0,1,3GT8_raw__3GT8_raw_PKT07__VAX-C12_0__seed1,ok,20,-9.465,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/3GT8_raw/3GT8_raw_PKT07/VAX-C12_0/3GT8_raw_PKT07_VAX-C12_0_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,3GT8_raw_PKT08,3GT8_raw,173940,1,3GT8_raw__3GT8_raw_PKT08__173940__seed1,ok,10,-7.103,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/3GT8_raw/3GT8_raw_PKT08/173940/3GT8_raw_PKT08_173940_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,3GT8_raw_PKT07,3GT8_raw,97806,1,3GT8_raw__3GT8_raw_PKT07__97806__seed1,ok,20,-8.411,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/3GT8_raw/3GT8_raw_PKT07/97806/3GT8_raw_PKT07_97806_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,3GT8_raw_PKT07,3GT8_raw,173940,1,3GT8_raw__3GT8_raw_PKT07__173940__seed1,ok,20,-9.251,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/3GT8_raw/3GT8_raw_PKT07/173940/3GT8_raw_PKT07_173940_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,3GT8_raw_PKT08,3GT8_raw,97806,1,3GT8_raw__3GT8_raw_PKT08__97806__seed1,ok,10,-5.597,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/3GT8_raw/3GT8_raw_PKT08/97806/3GT8_raw_PKT08_97806_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,3GT8_raw_PKT08,3GT8_raw,VAX-C12_0,1,3GT8_raw__3GT8_raw_PKT08__VAX-C12_0__seed1,ok,10,-5.871,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/3GT8_raw/3GT8_raw_PKT08/VAX-C12_0/3GT8_raw_PKT08_VAX-C12_0_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,3GT8_raw_PKT10,3GT8_raw,173940,1,3GT8_raw__3GT8_raw_PKT10__173940__seed1,ok,10,-8.3,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/3GT8_raw/3GT8_raw_PKT10/173940/3GT8_raw_PKT10_173940_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,3GT8_raw_PKT10,3GT8_raw,97806,1,3GT8_raw__3GT8_raw_PKT10__97806__seed1,ok,10,-7.375,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/3GT8_raw/3GT8_raw_PKT10/97806/3GT8_raw_PKT10_97806_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,3GT8_raw_PKT10,3GT8_raw,VAX-C12_0,1,3GT8_raw__3GT8_raw_PKT10__VAX-C12_0__seed1,ok,10,-8.958,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/3GT8_raw/3GT8_raw_PKT10/VAX-C12_0/3GT8_raw_PKT10_VAX-C12_0_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,3GT8_raw_PKT11,3GT8_raw,173940,1,3GT8_raw__3GT8_raw_PKT11__173940__seed1,ok,10,-8.103,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/3GT8_raw/3GT8_raw_PKT11/173940/3GT8_raw_PKT11_173940_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,3GT8_raw_PKT11,3GT8_raw,97806,1,3GT8_raw__3GT8_raw_PKT11__97806__seed1,ok,10,-7.44,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/3GT8_raw/3GT8_raw_PKT11/97806/3GT8_raw_PKT11_97806_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,3GT8_raw_PKT14,3GT8_raw,97806,1,3GT8_raw__3GT8_raw_PKT14__97806__seed1,ok,10,-6.02,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/3GT8_raw/3GT8_raw_PKT14/97806/3GT8_raw_PKT14_97806_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,3GT8_raw_PKT14,3GT8_raw,173940,1,3GT8_raw__3GT8_raw_PKT14__173940__seed1,ok,10,-7.097,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/3GT8_raw/3GT8_raw_PKT14/173940/3GT8_raw_PKT14_173940_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,3GT8_raw_PKT11,3GT8_raw,VAX-C12_0,1,3GT8_raw__3GT8_raw_PKT11__VAX-C12_0__seed1,ok,10,-8.561,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/3GT8_raw/3GT8_raw_PKT11/VAX-C12_0/3GT8_raw_PKT11_VAX-C12_0_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,3GT8_raw_PKT16,3GT8_raw,97806,1,3GT8_raw__3GT8_raw_PKT16__97806__seed1,ok,5,-7.018,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/3GT8_raw/3GT8_raw_PKT16/97806/3GT8_raw_PKT16_97806_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,3GT8_raw_PKT14,3GT8_raw,VAX-C12_0,1,3GT8_raw__3GT8_raw_PKT14__VAX-C12_0__seed1,ok,10,-6.946,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/3GT8_raw/3GT8_raw_PKT14/VAX-C12_0/3GT8_raw_PKT14_VAX-C12_0_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,3GT8_raw_PKT16,3GT8_raw,173940,1,3GT8_raw__3GT8_raw_PKT16__173940__seed1,ok,5,-6.812,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/3GT8_raw/3GT8_raw_PKT16/173940/3GT8_raw_PKT16_173940_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,3GT8_raw_PKT16,3GT8_raw,VAX-C12_0,1,3GT8_raw__3GT8_raw_PKT16__VAX-C12_0__seed1,ok,5,-8.235,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/3GT8_raw/3GT8_raw_PKT16/VAX-C12_0/3GT8_raw_PKT16_VAX-C12_0_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,3GT8_raw_PKT20,3GT8_raw,97806,1,3GT8_raw__3GT8_raw_PKT20__97806__seed1,ok,10,-5.875,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/3GT8_raw/3GT8_raw_PKT20/97806/3GT8_raw_PKT20_97806_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,3GT8_raw_PKT20,3GT8_raw,173940,1,3GT8_raw__3GT8_raw_PKT20__173940__seed1,ok,10,-6.331,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/3GT8_raw/3GT8_raw_PKT20/173940/3GT8_raw_PKT20_173940_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,3GT8_raw_PKT20,3GT8_raw,VAX-C12_0,1,3GT8_raw__3GT8_raw_PKT20__VAX-C12_0__seed1,ok,10,-7.219,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/3GT8_raw/3GT8_raw_PKT20/VAX-C12_0/3GT8_raw_PKT20_VAX-C12_0_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,3GT8_raw_PKT22,3GT8_raw,173940,1,3GT8_raw__3GT8_raw_PKT22__173940__seed1,ok,5,-8.537,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/3GT8_raw/3GT8_raw_PKT22/173940/3GT8_raw_PKT22_173940_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,3GT8_raw_PKT22,3GT8_raw,VAX-C12_0,1,3GT8_raw__3GT8_raw_PKT22__VAX-C12_0__seed1,ok,5,-8.467,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/3GT8_raw/3GT8_raw_PKT22/VAX-C12_0/3GT8_raw_PKT22_VAX-C12_0_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_160-185_PKT01,EGFR_160-185,173940,1,EGFR_160-185__EGFR_160-185_PKT01__173940__seed1,ok,5,-7.375,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_160-185/EGFR_160-185_PKT01/173940/EGFR_160-185_PKT01_173940_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,3GT8_raw_PKT22,3GT8_raw,97806,1,3GT8_raw__3GT8_raw_PKT22__97806__seed1,ok,5,-6.909,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/3GT8_raw/3GT8_raw_PKT22/97806/3GT8_raw_PKT22_97806_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_160-185_PKT01,EGFR_160-185,97806,1,EGFR_160-185__EGFR_160-185_PKT01__97806__seed1,ok,5,-6.224,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_160-185/EGFR_160-185_PKT01/97806/EGFR_160-185_PKT01_97806_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_160-185_PKT01,EGFR_160-185,VAX-C12_0,1,EGFR_160-185__EGFR_160-185_PKT01__VAX-C12_0__seed1,ok,5,-8.849,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_160-185/EGFR_160-185_PKT01/VAX-C12_0/EGFR_160-185_PKT01_VAX-C12_0_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_160-185_PKT02,EGFR_160-185,173940,1,EGFR_160-185__EGFR_160-185_PKT02__173940__seed1,ok,10,-7.384,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_160-185/EGFR_160-185_PKT02/173940/EGFR_160-185_PKT02_173940_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_160-185_PKT02,EGFR_160-185,97806,1,EGFR_160-185__EGFR_160-185_PKT02__97806__seed1,ok,10,-6.302,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_160-185/EGFR_160-185_PKT02/97806/EGFR_160-185_PKT02_97806_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_160-185_PKT02,EGFR_160-185,VAX-C12_0,1,EGFR_160-185__EGFR_160-185_PKT02__VAX-C12_0__seed1,ok,10,-8.846,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_160-185/EGFR_160-185_PKT02/VAX-C12_0/EGFR_160-185_PKT02_VAX-C12_0_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_160-185_PKT03,EGFR_160-185,173940,1,EGFR_160-185__EGFR_160-185_PKT03__173940__seed1,ok,5,-7.352,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_160-185/EGFR_160-185_PKT03/173940/EGFR_160-185_PKT03_173940_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_160-185_PKT03,EGFR_160-185,VAX-C12_0,1,EGFR_160-185__EGFR_160-185_PKT03__VAX-C12_0__seed1,ok,5,-8.891,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_160-185/EGFR_160-185_PKT03/VAX-C12_0/EGFR_160-185_PKT03_VAX-C12_0_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_160-185_PKT03,EGFR_160-185,97806,1,EGFR_160-185__EGFR_160-185_PKT03__97806__seed1,ok,5,-6.297,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_160-185/EGFR_160-185_PKT03/97806/EGFR_160-185_PKT03_97806_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_160-185_PKT05,EGFR_160-185,173940,1,EGFR_160-185__EGFR_160-185_PKT05__173940__seed1,ok,5,-7.397,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_160-185/EGFR_160-185_PKT05/173940/EGFR_160-185_PKT05_173940_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_160-185_PKT04,EGFR_160-185,173940,1,EGFR_160-185__EGFR_160-185_PKT04__173940__seed1,ok,5,-7.196,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_160-185/EGFR_160-185_PKT04/173940/EGFR_160-185_PKT04_173940_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_160-185_PKT04,EGFR_160-185,VAX-C12_0,1,EGFR_160-185__EGFR_160-185_PKT04__VAX-C12_0__seed1,ok,5,-7.563,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_160-185/EGFR_160-185_PKT04/VAX-C12_0/EGFR_160-185_PKT04_VAX-C12_0_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_160-185_PKT04,EGFR_160-185,97806,1,EGFR_160-185__EGFR_160-185_PKT04__97806__seed1,ok,5,-6.292,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_160-185/EGFR_160-185_PKT04/97806/EGFR_160-185_PKT04_97806_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_160-185_PKT07,EGFR_160-185,97806,1,EGFR_160-185__EGFR_160-185_PKT07__97806__seed1,ok,10,-6.394,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_160-185/EGFR_160-185_PKT07/97806/EGFR_160-185_PKT07_97806_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_160-185_PKT07,EGFR_160-185,173940,1,EGFR_160-185__EGFR_160-185_PKT07__173940__seed1,ok,9,-6.868,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_160-185/EGFR_160-185_PKT07/173940/EGFR_160-185_PKT07_173940_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_160-185_PKT05,EGFR_160-185,97806,1,EGFR_160-185__EGFR_160-185_PKT05__97806__seed1,ok,5,-6.305,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_160-185/EGFR_160-185_PKT05/97806/EGFR_160-185_PKT05_97806_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_160-185_PKT05,EGFR_160-185,VAX-C12_0,1,EGFR_160-185__EGFR_160-185_PKT05__VAX-C12_0__seed1,ok,5,-8.859,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_160-185/EGFR_160-185_PKT05/VAX-C12_0/EGFR_160-185_PKT05_VAX-C12_0_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_160-185_PKT07,EGFR_160-185,VAX-C12_0,1,EGFR_160-185__EGFR_160-185_PKT07__VAX-C12_0__seed1,ok,10,-7.102,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_160-185/EGFR_160-185_PKT07/VAX-C12_0/EGFR_160-185_PKT07_VAX-C12_0_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_160-185_PKT09,EGFR_160-185,173940,1,EGFR_160-185__EGFR_160-185_PKT09__173940__seed1,ok,10,-6.179,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_160-185/EGFR_160-185_PKT09/173940/EGFR_160-185_PKT09_173940_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_160-185_PKT09,EGFR_160-185,97806,1,EGFR_160-185__EGFR_160-185_PKT09__97806__seed1,ok,10,-5.84,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_160-185/EGFR_160-185_PKT09/97806/EGFR_160-185_PKT09_97806_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_160-185_PKT09,EGFR_160-185,VAX-C12_0,1,EGFR_160-185__EGFR_160-185_PKT09__VAX-C12_0__seed1,ok,10,-6.238,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_160-185/EGFR_160-185_PKT09/VAX-C12_0/EGFR_160-185_PKT09_VAX-C12_0_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_160-185_PKT11,EGFR_160-185,173940,1,EGFR_160-185__EGFR_160-185_PKT11__173940__seed1,ok,5,-5.578,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_160-185/EGFR_160-185_PKT11/173940/EGFR_160-185_PKT11_173940_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_160-185_PKT11,EGFR_160-185,97806,1,EGFR_160-185__EGFR_160-185_PKT11__97806__seed1,ok,5,-5.089,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_160-185/EGFR_160-185_PKT11/97806/EGFR_160-185_PKT11_97806_seed1.pdbqt,,2026-04-08T12:49:42.364581
1,EGFR_160-185_PKT11,EGFR_160-185,VAX-C12_0,1,EGFR_160-185__EGFR_160-185_PKT11__VAX-C12_0__seed1,ok,5,-5.712,/work4/hwang/onepack/my_second_project/codex_ligand2/output/workflow_b/phase3_focused_docking/runs/EGFR_160-185/EGFR_160-185_PKT11/VAX-C12_0/EGFR_160-185_PKT11_VAX-C12_0_seed1.pdbqt,,2026-04-08T12:49:42.364581
