receptor_id,pocket_id_a,pocket_id_b,centroid_dist_A,residue_jaccard,merge_decision,merge_reason
EGFR_170-200,EGFR_170-200_fpocket_P20,EGFR_170-200_fpocket_P42,4.50,0.364,merged,centroid_dist=4.5A <= 6.0A; jaccard=0.364 >= 0.3
EGFR_170-200,EGFR_170-200_fpocket_P20,EGFR_170-200_fpocket_P43,55.25,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P20,EGFR_170-200_fpocket_P44,33.10,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P20,EGFR_170-200_fpocket_P45,35.03,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P20,EGFR_170-200_fpocket_P46,34.13,0.100,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P20,EGFR_170-200_fpocket_P47,37.92,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P20,EGFR_170-200_fpocket_P48,42.37,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P20,EGFR_170-200_fpocket_P49,43.53,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P20,EGFR_170-200_fpocket_P50,32.12,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P20,EGFR_170-200_fpocket_P51,18.31,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P20,EGFR_170-200_fpocket_P52,50.73,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P20,EGFR_170-200_fpocket_P53,24.38,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P20,EGFR_170-200_fpocket_P54,57.03,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P20,EGFR_170-200_fpocket_P55,26.43,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P20,EGFR_170-200_fpocket_P56,17.65,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P20,EGFR_170-200_fpocket_P57,41.18,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P20,EGFR_170-200_fpocket_P58,57.40,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P20,EGFR_170-200_fpocket_P59,35.31,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P20,EGFR_170-200_fpocket_P60,28.44,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P20,EGFR_170-200_fpocket_P61,33.73,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P20,EGFR_170-200_fpocket_P62,24.14,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P20,EGFR_170-200_fpocket_P63,30.24,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P20,EGFR_170-200_fpocket_P64,16.54,0.054,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P20,EGFR_170-200_fpocket_P65,30.09,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P22,30.08,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P23,37.74,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P24,29.16,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P25,17.90,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P26,29.99,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P27,33.65,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P28,26.21,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P29,29.37,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P30,24.94,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P31,46.76,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P32,25.42,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P33,12.39,0.867,merged,jaccard=0.867 >= 0.3
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P34,18.64,0.158,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P35,11.59,0.050,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P36,26.55,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P37,24.94,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P38,35.56,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P39,17.72,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P40,33.32,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P41,41.43,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P42,18.13,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P43,45.72,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P44,40.85,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P45,26.79,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P46,17.17,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P47,22.14,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P48,30.20,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P49,25.09,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P50,29.35,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P51,16.45,0.105,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P52,36.41,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P53,25.26,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P54,58.85,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P55,20.07,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P56,7.97,0.333,merged,jaccard=0.333 >= 0.3
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P57,36.29,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P58,60.12,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P59,25.13,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P60,23.62,0.045,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P61,24.70,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P62,17.54,0.080,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P63,20.05,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P64,22.69,0.024,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P21,EGFR_170-200_fpocket_P65,36.93,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P23,67.38,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P24,32.33,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P25,42.01,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P26,35.92,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P27,11.60,0.053,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P28,26.22,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P29,58.41,0.059,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P30,42.64,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P31,56.71,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P32,53.90,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P33,37.67,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P34,46.61,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P35,37.90,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P36,28.14,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P37,25.84,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P38,25.10,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P39,32.46,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P40,60.37,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P41,62.12,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P42,31.74,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P43,75.69,0.067,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P44,63.04,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P45,47.34,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P46,46.01,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P47,34.30,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P48,35.64,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P49,33.95,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P50,54.94,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P51,36.80,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P52,65.11,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P53,48.36,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P54,65.90,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P55,30.19,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P56,28.18,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P57,65.47,0.258,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P58,62.98,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P59,52.31,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P60,7.51,0.138,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P61,39.26,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P62,43.22,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P63,27.93,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P64,33.16,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P22,EGFR_170-200_fpocket_P65,58.61,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P24,57.60,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P25,29.86,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P26,49.60,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P27,70.71,0.429,merged,jaccard=0.429 >= 0.3
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P28,57.13,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P29,13.56,0.059,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P30,41.11,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P31,53.26,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P32,15.70,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P33,35.43,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P34,24.10,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P35,34.02,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P36,59.07,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P37,55.66,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P38,70.65,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P39,40.57,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P40,29.53,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P41,42.07,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P42,45.47,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P43,9.64,0.143,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P44,37.95,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P45,31.41,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P46,24.85,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P47,42.93,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P48,50.25,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P49,49.32,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P50,33.00,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P51,41.68,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P52,19.70,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P53,37.54,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P54,63.89,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P55,51.22,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P56,40.12,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P57,15.82,0.026,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P58,69.77,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P59,29.02,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P60,60.81,0.015,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P61,39.83,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P62,34.07,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P63,46.49,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P64,51.68,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P23,EGFR_170-200_fpocket_P65,36.10,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P24,EGFR_170-200_fpocket_P25,46.22,0.115,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P24,EGFR_170-200_fpocket_P26,47.39,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P24,EGFR_170-200_fpocket_P27,25.37,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P24,EGFR_170-200_fpocket_P28,8.79,0.083,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P24,EGFR_170-200_fpocket_P29,44.89,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P24,EGFR_170-200_fpocket_P30,19.56,0.042,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P24,EGFR_170-200_fpocket_P31,48.86,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P24,EGFR_170-200_fpocket_P32,43.72,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P24,EGFR_170-200_fpocket_P33,24.35,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P24,EGFR_170-200_fpocket_P34,33.91,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P24,EGFR_170-200_fpocket_P35,37.90,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P24,EGFR_170-200_fpocket_P36,34.93,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P24,EGFR_170-200_fpocket_P37,46.25,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P24,EGFR_170-200_fpocket_P38,31.82,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P24,EGFR_170-200_fpocket_P39,35.89,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P24,EGFR_170-200_fpocket_P40,48.46,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P24,EGFR_170-200_fpocket_P41,34.06,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P24,EGFR_170-200_fpocket_P42,13.37,0.083,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P24,EGFR_170-200_fpocket_P43,63.49,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P24,EGFR_170-200_fpocket_P44,36.80,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P24,EGFR_170-200_fpocket_P45,43.37,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P24,EGFR_170-200_fpocket_P46,43.21,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P24,EGFR_170-200_fpocket_P47,46.09,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P24,EGFR_170-200_fpocket_P48,49.56,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P24,EGFR_170-200_fpocket_P49,51.01,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P24,EGFR_170-200_fpocket_P50,38.12,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P24,EGFR_170-200_fpocket_P51,24.71,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P24,EGFR_170-200_fpocket_P52,59.29,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P24,EGFR_170-200_fpocket_P53,29.86,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P24,EGFR_170-200_fpocket_P54,60.82,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P24,EGFR_170-200_fpocket_P55,31.13,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P24,EGFR_170-200_fpocket_P56,26.45,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P24,EGFR_170-200_fpocket_P57,48.64,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P24,EGFR_170-200_fpocket_P58,60.37,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P24,EGFR_170-200_fpocket_P59,42.83,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P24,EGFR_170-200_fpocket_P60,32.03,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P24,EGFR_170-200_fpocket_P61,41.60,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P24,EGFR_170-200_fpocket_P62,31.54,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P24,EGFR_170-200_fpocket_P63,37.52,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P24,EGFR_170-200_fpocket_P64,19.07,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P24,EGFR_170-200_fpocket_P65,34.73,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P25,EGFR_170-200_fpocket_P26,26.07,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P25,EGFR_170-200_fpocket_P27,48.70,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P25,EGFR_170-200_fpocket_P28,42.33,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P25,EGFR_170-200_fpocket_P29,27.68,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P25,EGFR_170-200_fpocket_P30,37.07,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P25,EGFR_170-200_fpocket_P31,47.68,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P25,EGFR_170-200_fpocket_P32,21.85,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P25,EGFR_170-200_fpocket_P33,26.45,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P25,EGFR_170-200_fpocket_P34,22.73,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P25,EGFR_170-200_fpocket_P35,16.64,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P25,EGFR_170-200_fpocket_P36,39.56,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P25,EGFR_170-200_fpocket_P37,27.71,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P25,EGFR_170-200_fpocket_P38,50.96,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P25,EGFR_170-200_fpocket_P39,19.16,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P25,EGFR_170-200_fpocket_P40,36.27,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P25,EGFR_170-200_fpocket_P41,50.95,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P25,EGFR_170-200_fpocket_P42,33.76,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P25,EGFR_170-200_fpocket_P43,39.03,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P25,EGFR_170-200_fpocket_P44,48.56,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P25,EGFR_170-200_fpocket_P45,22.46,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P25,EGFR_170-200_fpocket_P46,14.18,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P25,EGFR_170-200_fpocket_P47,15.20,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P25,EGFR_170-200_fpocket_P48,24.91,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P25,EGFR_170-200_fpocket_P49,21.11,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P25,EGFR_170-200_fpocket_P50,37.39,0.000,kept_separate,no_overlap
EGFR_170-200,EGFR_170-200_fpocket_P25,EGFR_170-200_fpocket_P51,31.58,0.000,kept_separate,no_overlap
